Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HT_Code,AT_Code,Outcome,GoalDifference,HomeShotEfficiency,AwayShotEfficiency,HomePossessionProxy,AwayPossessionProxy,total_goals
SP1,2019-04-25,Getafe,Real Madrid,0,0,D,0,0,D,9,12,5,4,17,15,9,4,1,3,0,0,12,27,0,0,0.0,0.0,1,1,0
SP1,2019-04-25,Sevilla,Vallecano,5,0,H,0,0,D,20,12,11,3,10,12,5,4,1,2,0,0,30,36,1,5,0.25,0.0,15,4,5
SP1,2019-04-25,Sociedad,Villarreal,0,1,A,0,0,D,13,8,2,3,11,14,6,3,2,3,0,0,31,37,-1,-1,0.0,0.12,8,-3,1
SP1,2019-04-27,Ath Bilbao,Alaves,1,1,D,1,1,D,14,14,1,3,14,17,8,6,2,2,0,0,2,0,0,0,0.07,0.07,8,3,2
SP1,2019-04-27,Ath Madrid,Valladolid,1,0,H,0,0,D,13,13,1,4,19,12,7,3,4,2,0,0,3,35,1,1,0.08,0.0,1,4,1
SP1,2019-04-27,Barcelona,Levante,1,0,H,0,0,D,23,7,12,2,17,12,6,3,4,3,0,0,4,21,1,1,0.04,0.0,12,-2,1
SP1,2019-04-27,Leganes,Celta,0,0,D,0,0,D,10,8,1,2,16,5,4,6,1,0,0,0,20,7,0,0,0.0,0.0,-2,9,0
SP1,2019-04-28,Girona,Sevilla,1,0,H,0,0,D,15,7,4,3,12,18,3,6,1,2,0,1,14,30,1,1,0.07,0.0,6,-5,1
SP1,2019-04-28,Sociedad,Getafe,2,1,H,1,0,H,11,12,7,3,17,14,5,7,2,3,0,0,31,12,1,1,0.18,0.08,-1,5,3
SP1,2019-04-28,Valencia,Eibar,0,1,A,0,0,D,7,13,2,3,10,15,7,6,2,3,0,0,34,9,-1,-1,0.0,0.08,4,4,1
SP1,2019-04-28,Vallecano,Real Madrid,1,0,H,1,0,H,11,9,5,3,21,6,6,6,2,5,0,0,36,27,1,1,0.09,0.0,-4,9,1
SP1,2019-04-28,Villarreal,Huesca,1,1,D,1,0,H,18,13,5,3,15,22,0,1,5,2,0,1,37,17,0,0,0.06,0.08,3,-8,2
SP1,2019-04-29,Betis,Espanol,1,1,D,0,1,A,18,10,5,4,16,14,6,5,4,1,0,0,5,11,0,0,0.06,0.1,8,1,2
SP1,2019-03-05,Sevilla,Leganes,0,3,A,0,2,A,7,9,3,5,11,23,3,4,1,1,0,0,30,20,-1,-3,0.0,0.33,-1,-10,3
SP1,2019-04-05,Alaves,Sociedad,0,1,A,0,1,A,17,9,6,2,7,22,13,6,1,3,0,0,0,31,-1,-1,0.0,0.11,23,-7,1
SP1,2019-04-05,Celta,Barcelona,2,0,H,0,0,D,14,8,6,1,11,13,11,1,1,5,0,0,7,4,1,2,0.14,0.0,14,-4,2
SP1,2019-04-05,Espanol,Ath Madrid,3,0,H,1,0,H,11,11,5,3,11,14,5,6,1,2,0,0,11,3,1,3,0.27,0.0,5,3,3
SP1,2019-04-05,Levante,Vallecano,4,1,H,2,0,H,12,20,7,3,17,12,6,7,1,4,0,1,21,36,1,3,0.33,0.05,1,15,5
SP1,2019-05-05,Eibar,Betis,1,0,H,1,0,H,14,12,6,6,15,7,11,8,3,2,0,0,9,5,1,1,0.07,0.0,10,13,1
SP1,2019-05-05,Getafe,Girona,2,0,H,1,0,H,13,4,8,2,15,13,1,3,3,3,0,1,12,14,1,2,0.15,0.0,-1,-6,2
SP1,2019-05-05,Huesca,Valencia,2,6,A,0,5,A,24,10,4,7,10,9,7,5,2,1,0,0,17,34,-1,-4,0.08,0.6,21,6,8
SP1,2019-05-05,Real Madrid,Villarreal,3,2,H,2,1,H,24,15,11,7,9,14,8,3,0,3,0,0,27,37,1,1,0.12,0.13,23,4,5
SP1,2019-05-05,Valladolid,Ath Bilbao,1,0,H,1,0,H,10,9,3,1,14,22,1,3,5,5,0,0,35,2,1,1,0.1,0.0,-3,-10,1
SP1,2019-12-05,Ath Bilbao,Celta,3,1,H,3,0,H,8,3,4,2,16,18,3,3,4,3,0,0,2,7,1,2,0.38,0.33,-5,-12,4
SP1,2019-12-05,Ath Madrid,Sevilla,1,1,D,1,0,H,11,11,4,5,16,12,5,7,5,4,0,0,3,30,0,0,0.09,0.09,0,6,2
SP1,2019-12-05,Barcelona,Getafe,2,0,H,1,0,H,13,11,8,0,9,13,4,3,1,3,0,0,4,12,1,2,0.15,0.0,8,1,2
SP1,2019-12-05,Betis,Huesca,2,1,H,1,0,H,17,9,8,2,13,15,9,2,3,5,0,1,5,17,1,1,0.12,0.11,13,-4,3
SP1,2019-12-05,Girona,Levante,1,2,A,0,0,D,14,6,6,2,15,16,9,2,2,3,0,0,14,21,-1,-1,0.07,0.33,8,-8,3
SP1,2019-12-05,Leganes,Espanol,0,2,A,0,1,A,11,19,4,7,11,9,6,7,4,1,1,0,20,11,-1,-2,0.0,0.11,6,17,2
SP1,2019-12-05,Sociedad,Real Madrid,3,1,H,1,1,D,19,6,7,2,12,16,5,2,1,2,0,1,31,27,1,2,0.16,0.17,12,-8,4
SP1,2019-12-05,Valencia,Alaves,3,1,H,2,1,H,10,10,4,3,9,14,7,4,2,5,0,0,34,0,1,2,0.3,0.1,8,0,4
SP1,2019-12-05,Vallecano,Valladolid,1,2,A,0,1,A,16,9,5,6,13,9,4,2,2,2,0,0,36,35,-1,-1,0.06,0.22,7,2,3
SP1,2019-12-05,Villarreal,Eibar,1,0,H,0,0,D,11,4,3,0,11,14,5,3,3,2,0,0,37,9,1,1,0.09,0.0,5,-7,1
SP1,2019-05-18,Alaves,Girona,2,1,H,1,0,H,14,13,7,4,13,10,6,4,3,3,0,0,0,14,1,1,0.14,0.08,7,7,3
SP1,2019-05-18,Celta,Vallecano,2,2,D,0,1,A,14,11,5,4,16,20,3,5,0,4,0,0,7,36,0,0,0.14,0.18,1,-4,4
SP1,2019-05-18,Espanol,Sociedad,2,0,H,0,0,D,9,11,4,2,13,13,4,5,3,2,0,0,11,31,1,2,0.22,0.0,0,3,2
SP1,2019-05-18,Getafe,Villarreal,2,2,D,1,1,D,17,8,5,4,16,20,6,4,2,3,0,0,12,37,0,0,0.12,0.25,7,-8,4
SP1,2019-05-18,Huesca,Leganes,2,1,H,0,1,A,15,9,6,1,18,12,4,6,0,1,0,0,17,20,1,1,0.13,0.11,1,3,3
SP1,2019-05-18,Levante,Ath Madrid,2,2,D,2,0,H,17,17,7,8,9,7,6,4,0,1,0,1,21,3,0,0,0.12,0.12,14,14,4
SP1,2019-05-18,Sevilla,Ath Bilbao,2,0,H,1,0,H,9,9,3,1,14,19,2,3,4,2,0,0,30,2,1,2,0.22,0.0,-3,-7,2
SP1,2019-05-18,Valladolid,Valencia,0,2,A,0,1,A,19,9,4,6,12,10,8,2,1,3,0,0,35,34,-1,-2,0.0,0.22,15,1,2
SP1,2019-05-19,Eibar,Barcelona,2,2,D,2,2,D,15,6,8,3,11,3,5,2,4,2,0,0,9,4,0,0,0.13,0.33,9,5,4
SP1,2019-05-19,Real Madrid,Betis,0,2,A,0,0,D,9,9,2,7,17,11,1,5,4,1,0,0,27,5,-1,-2,0.0,0.22,-7,3,2
SP1,2019-08-16,Ath Bilbao,Barcelona,1,0,H,0,0,D,11,11,5,2,14,9,3,8,1,1,0,0,2,4,1,1,0.09,0.0,0,10,1
SP1,2019-08-17,Celta,Real Madrid,1,3,A,0,1,A,7,17,4,11,17,12,6,4,5,2,0,1,7,27,-1,-2,0.14,0.18,-4,9,4
SP1,2019-08-17,Valencia,Sociedad,1,1,D,0,0,D,14,12,6,3,13,14,3,3,4,4,1,0,34,31,0,0,0.07,0.08,4,1,2
SP1,2019-08-17,Mallorca,Eibar,2,1,H,1,0,H,16,11,4,5,13,14,9,3,2,3,0,0,23,9,1,1,0.12,0.09,12,0,3
SP1,2019-08-17,Leganes,Osasuna,0,1,A,0,0,D,13,4,2,2,17,11,8,0,1,4,1,0,20,26,-1,-1,0.0,0.25,4,-7,1
SP1,2019-08-17,Villarreal,Granada,4,4,D,1,1,D,12,14,7,7,10,16,2,7,3,1,0,0,37,15,0,0,0.33,0.29,4,5,8
SP1,2019-08-18,Alaves,Levante,1,0,H,0,0,D,9,16,2,4,18,15,2,9,2,1,0,0,0,21,1,1,0.11,0.0,-7,10,1
SP1,2019-08-18,Espanol,Sevilla,0,2,A,0,1,A,7,12,2,4,11,17,8,4,2,2,0,0,11,30,-1,-2,0.0,0.17,4,-1,2
SP1,2019-08-18,Betis,Valladolid,1,2,A,0,0,D,13,14,4,3,11,19,6,1,2,6,1,0,5,35,-1,-1,0.08,0.14,8,-4,3
SP1,2019-08-18,Ath Madrid,Getafe,1,0,H,1,0,H,5,6,5,0,19,22,3,4,3,4,1,1,3,12,1,1,0.2,0.0,-11,-12,1
SP1,2019-08-23,Granada,Sevilla,0,1,A,0,0,D,12,11,0,6,13,14,6,6,1,1,0,0,15,30,-1,-1,0.0,0.09,5,3,1
SP1,2019-08-23,Levante,Villarreal,2,1,H,0,1,A,16,23,4,6,5,9,7,3,1,2,0,0,21,37,1,1,0.12,0.04,18,17,3
SP1,2019-08-24,Osasuna,Eibar,0,0,D,0,0,D,6,12,2,0,15,12,6,6,4,4,0,0,26,9,0,0,0.0,0.0,-3,6,0
SP1,2019-08-24,Real Madrid,Valladolid,1,1,D,0,0,D,22,9,4,2,12,11,4,3,2,2,0,0,27,35,0,0,0.05,0.11,14,1,2
SP1,2019-08-24,Celta,Valencia,1,0,H,1,0,H,11,9,6,1,8,12,6,4,1,2,0,0,7,34,1,1,0.09,0.0,9,1,1
SP1,2019-08-24,Getafe,Ath Bilbao,1,1,D,1,1,D,6,4,2,2,15,11,4,6,2,1,0,0,12,2,0,0,0.17,0.25,-5,-1,2
SP1,2019-08-25,Alaves,Espanol,0,0,D,0,0,D,10,5,2,1,13,10,3,5,3,1,0,0,0,11,0,0,0.0,0.0,0,0,0
SP1,2019-08-25,Mallorca,Sociedad,0,1,A,0,0,D,12,12,4,4,16,12,5,5,1,2,0,0,23,31,-1,-1,0.0,0.08,1,5,1
SP1,2019-08-25,Leganes,Ath Madrid,0,1,A,0,0,D,10,6,4,4,12,13,9,4,4,5,0,0,20,3,-1,-1,0.0,0.17,7,-3,1
SP1,2019-08-25,Barcelona,Betis,5,2,H,1,1,D,20,4,7,3,14,12,11,0,1,1,0,0,4,5,1,3,0.25,0.5,17,-8,7
SP1,2019-08-30,Sevilla,Celta,1,1,D,0,0,D,19,2,5,1,16,9,9,1,4,2,0,0,30,7,0,0,0.05,0.5,12,-6,2
SP1,2019-08-30,Ath Bilbao,Sociedad,2,0,H,2,0,H,15,2,5,2,17,17,3,0,2,3,0,0,2,31,1,2,0.13,0.0,1,-15,2
SP1,2019-08-31,Osasuna,Barcelona,2,2,D,1,0,H,15,8,5,4,16,9,3,2,3,4,0,0,26,4,0,0,0.13,0.25,2,1,4
SP1,2019-08-31,Getafe,Alaves,1,1,D,1,1,D,15,5,1,1,11,17,4,2,3,1,0,0,12,0,0,0,0.07,0.2,8,-10,2
SP1,2019-08-31,Levante,Valladolid,2,0,H,0,0,D,16,15,3,4,9,10,6,6,2,2,0,0,21,35,1,2,0.12,0.0,13,11,2
SP1,2019-08-31,Betis,Leganes,2,1,H,0,0,D,17,19,5,7,14,15,11,8,4,2,0,0,5,20,1,1,0.12,0.05,14,12,3
SP1,2019-01-09,Valencia,Mallorca,2,0,H,1,0,H,9,12,4,1,6,19,7,4,0,1,0,0,34,23,1,2,0.22,0.0,10,-3,2
SP1,2019-01-09,Ath Madrid,Eibar,3,2,H,1,2,A,7,6,3,2,9,15,1,1,0,3,0,0,3,9,1,1,0.43,0.33,-1,-8,5
SP1,2019-01-09,Espanol,Granada,0,3,A,0,1,A,15,14,3,6,6,13,8,6,2,3,0,0,11,15,-1,-3,0.0,0.21,17,7,3
SP1,2019-01-09,Villarreal,Real Madrid,2,2,D,1,1,D,10,17,5,5,8,14,1,8,1,4,0,1,37,27,0,0,0.2,0.12,3,11,4
SP1,2019-09-13,Mallorca,Ath Bilbao,0,0,D,0,0,D,10,11,1,5,15,18,4,6,4,3,0,0,23,2,0,0,0.0,0.0,-1,-1,0
SP1,2019-09-14,Real Madrid,Levante,3,2,H,3,0,H,25,8,11,3,13,10,9,6,2,2,0,0,27,21,1,1,0.12,0.25,21,4,5
SP1,2019-09-14,Leganes,Villarreal,0,3,A,0,2,A,10,8,4,4,14,11,8,6,2,0,0,0,20,37,-1,-3,0.0,0.38,4,3,3
SP1,2019-09-14,Sociedad,Ath Madrid,2,0,H,0,0,D,14,12,5,2,13,10,5,5,1,3,0,0,31,3,1,2,0.14,0.0,6,7,2
SP1,2019-09-14,Barcelona,Valencia,5,2,H,2,1,H,17,9,10,3,11,11,2,5,1,4,0,0,4,34,1,3,0.29,0.22,8,3,7
SP1,2019-09-15,Eibar,Espanol,1,2,A,0,0,D,11,7,1,2,14,16,7,2,2,4,0,1,9,11,-1,-1,0.09,0.29,4,-7,3
SP1,2019-09-15,Alaves,Sevilla,0,1,A,0,1,A,7,19,0,7,13,7,2,6,5,5,0,0,0,30,-1,-1,0.0,0.05,-4,18,1
SP1,2019-09-15,Celta,Granada,0,2,A,0,1,A,4,13,0,3,11,13,3,5,4,2,2,0,7,15,-1,-2,0.0,0.15,-4,5,2
SP1,2019-09-15,Valladolid,Osasuna,1,1,D,0,0,D,11,17,1,5,9,10,10,6,0,1,0,0,35,26,0,0,0.09,0.06,12,13,2
SP1,2019-09-15,Betis,Getafe,1,1,D,0,1,A,7,12,2,4,11,28,5,6,3,6,2,0,5,12,0,0,0.14,0.08,1,-10,2
SP1,2019-09-20,Osasuna,Betis,0,0,D,0,0,D,12,7,6,2,15,9,9,4,1,2,0,0,26,5,0,0,0.0,0.0,6,2,0
SP1,2019-09-21,Villarreal,Valladolid,2,0,H,0,0,D,18,7,6,3,12,8,4,8,2,1,0,0,37,35,1,2,0.11,0.0,10,7,2
SP1,2019-09-21,Levante,Eibar,0,0,D,0,0,D,13,18,4,4,9,11,6,7,0,2,0,0,21,9,0,0,0.0,0.0,10,14,0
SP1,2019-09-21,Ath Madrid,Celta,0,0,D,0,0,D,20,6,5,3,14,12,13,3,3,5,0,0,3,7,0,0,0.0,0.0,19,-3,0
SP1,2019-09-21,Granada,Barcelona,2,0,H,1,0,H,9,8,4,1,22,12,4,5,3,2,0,0,15,4,1,2,0.22,0.0,-9,1,2
SP1,2019-09-22,Getafe,Mallorca,4,2,H,2,0,H,14,7,5,3,15,17,7,2,4,5,0,0,12,23,1,2,0.29,0.29,6,-8,6
SP1,2019-09-22,Espanol,Sociedad,1,3,A,0,2,A,17,10,3,5,7,12,5,7,1,0,0,0,11,31,-1,-2,0.06,0.3,15,5,4
SP1,2019-09-22,Valencia,Leganes,1,1,D,1,1,D,13,13,4,4,14,23,6,6,3,4,0,0,34,20,0,0,0.08,0.08,5,-4,2
SP1,2019-09-22,Ath Bilbao,Alaves,2,0,H,1,0,H,13,5,4,1,11,19,3,2,1,4,0,0,2,0,1,2,0.15,0.0,5,-12,2
SP1,2019-09-22,Sevilla,Real Madrid,0,1,A,0,0,D,9,7,0,4,16,15,9,6,3,2,0,0,30,27,-1,-1,0.0,0.14,2,-2,1
SP1,2019-09-24,Valladolid,Granada,1,1,D,1,1,D,9,6,5,4,21,18,6,3,3,2,0,0,35,15,0,0,0.11,0.17,-6,-9,2
SP1,2019-09-24,Betis,Levante,3,1,H,1,1,D,17,17,5,3,11,11,5,2,2,2,0,0,5,21,1,2,0.18,0.06,11,8,4
SP1,2019-09-24,Barcelona,Villarreal,2,1,H,2,1,H,8,11,4,3,4,13,6,5,4,2,0,0,4,37,1,1,0.25,0.09,10,3,3
SP1,2019-09-25,Leganes,Ath Bilbao,1,1,D,0,0,D,7,9,3,2,11,12,4,5,0,1,0,0,20,2,0,0,0.14,0.11,0,2,2
SP1,2019-09-25,Mallorca,Ath Madrid,0,2,A,0,1,A,9,13,3,3,8,15,8,5,3,5,0,1,23,3,-1,-2,0.0,0.15,9,3,2
SP1,2019-09-25,Valencia,Getafe,3,3,D,3,1,H,8,18,4,5,14,26,4,5,1,4,0,0,34,12,0,0,0.38,0.17,-2,-3,6
SP1,2019-09-25,Real Madrid,Osasuna,2,0,H,1,0,H,15,4,4,0,13,13,7,5,2,2,0,0,27,26,1,2,0.13,0.0,9,-4,2
SP1,2019-09-26,Eibar,Sevilla,3,2,H,0,2,A,11,7,4,4,11,19,3,1,3,4,0,0,9,30,1,1,0.27,0.29,3,-11,5
SP1,2019-09-26,Celta,Espanol,1,1,D,0,0,D,14,10,3,4,5,17,6,4,2,5,0,0,7,11,0,0,0.07,0.1,15,-3,2
SP1,2019-09-26,Sociedad,Alaves,3,0,H,3,0,H,21,5,7,0,7,20,5,3,1,4,0,1,31,0,1,3,0.14,0.0,19,-12,3
SP1,2019-09-27,Villarreal,Betis,5,1,H,1,0,H,17,11,10,6,13,8,3,7,2,2,0,0,37,5,1,4,0.29,0.09,7,10,6
SP1,2019-09-28,Ath Bilbao,Valencia,0,1,A,0,1,A,14,10,3,6,14,12,7,7,2,5,0,0,2,34,-1,-1,0.0,0.1,7,5,1
SP1,2019-09-28,Getafe,Barcelona,0,2,A,0,1,A,8,10,1,6,23,17,4,1,4,4,0,1,12,4,-1,-2,0.0,0.2,-11,-6,2
SP1,2019-09-28,Granada,Leganes,1,0,H,1,0,H,11,15,4,6,19,12,8,3,3,4,0,0,15,20,1,1,0.09,0.0,0,6,1
SP1,2019-09-28,Ath Madrid,Real Madrid,0,0,D,0,0,D,7,14,1,3,14,14,5,7,1,2,0,0,3,27,0,0,0.0,0.0,-2,7,0
SP1,2019-09-29,Espanol,Valladolid,0,2,A,0,1,A,16,9,2,6,16,13,4,3,2,0,1,0,11,35,-1,-2,0.0,0.22,4,-1,2
SP1,2019-09-29,Eibar,Celta,2,0,H,0,0,D,7,3,3,2,17,15,6,5,3,1,0,0,9,7,1,2,0.29,0.0,-4,-7,2
SP1,2019-09-29,Alaves,Mallorca,2,0,H,0,0,D,11,5,6,1,16,14,4,1,2,3,0,0,0,23,1,2,0.18,0.0,-1,-8,2
SP1,2019-09-29,Levante,Osasuna,1,1,D,1,0,H,10,18,5,3,12,12,7,11,6,0,1,0,21,26,0,0,0.1,0.06,5,17,2
SP1,2019-09-29,Sevilla,Sociedad,3,2,H,1,1,D,21,5,8,2,9,8,7,0,1,1,0,0,30,31,1,1,0.14,0.4,19,-3,5
SP1,2019-04-10,Betis,Eibar,1,1,D,0,1,A,12,8,3,2,7,20,4,9,3,6,0,1,5,9,0,0,0.08,0.12,9,-3,2
SP1,2019-05-10,Leganes,Levante,1,2,A,0,1,A,25,9,10,2,10,7,9,4,3,5,0,0,20,21,-1,-1,0.04,0.22,24,6,3
SP1,2019-05-10,Real Madrid,Granada,4,2,H,2,0,H,17,8,10,5,12,18,6,2,4,5,0,0,27,15,1,2,0.24,0.25,11,-8,6
SP1,2019-05-10,Valencia,Alaves,2,1,H,1,0,H,11,10,3,4,7,16,4,7,1,3,0,0,34,0,1,1,0.18,0.1,8,1,3
SP1,2019-05-10,Osasuna,Villarreal,2,1,H,0,1,A,16,16,4,5,9,15,8,9,2,2,0,0,26,37,1,1,0.12,0.06,15,10,3
SP1,2019-06-10,Mallorca,Espanol,2,0,H,1,0,H,9,11,3,3,11,11,2,4,1,3,0,0,23,11,1,2,0.22,0.0,0,4,2
SP1,2019-06-10,Celta,Ath Bilbao,1,0,H,0,0,D,13,6,2,2,8,20,6,4,0,5,0,0,7,2,1,1,0.08,0.0,11,-10,1
SP1,2019-06-10,Valladolid,Ath Madrid,0,0,D,0,0,D,5,9,1,1,15,14,3,4,6,4,0,0,35,3,0,0,0.0,0.0,-7,-1,0
SP1,2019-06-10,Sociedad,Getafe,1,2,A,1,0,H,6,13,3,4,20,15,3,8,2,4,1,0,31,12,-1,-1,0.17,0.15,-11,6,3
SP1,2019-06-10,Barcelona,Sevilla,4,0,H,3,0,H,15,16,8,4,10,12,7,10,5,3,2,0,4,30,1,4,0.27,0.0,12,14,4
SP1,2019-10-18,Granada,Osasuna,1,0,H,1,0,H,6,9,2,4,12,17,2,7,2,8,0,1,15,26,1,1,0.17,0.0,-4,-1,1
SP1,2019-10-19,Eibar,Barcelona,0,3,A,0,1,A,5,9,0,4,16,14,2,2,5,0,0,0,9,4,-1,-3,0.0,0.33,-9,-3,3
SP1,2019-10-19,Ath Madrid,Valencia,1,1,D,1,0,H,15,11,4,3,18,12,2,4,2,1,0,1,3,34,0,0,0.07,0.09,-1,3,2
SP1,2019-10-19,Getafe,Leganes,2,0,H,0,0,D,5,7,2,3,17,19,2,3,1,4,0,0,12,20,1,2,0.4,0.0,-10,-9,2
SP1,2019-10-19,Mallorca,Real Madrid,1,0,H,1,0,H,5,13,1,4,20,14,4,4,2,2,0,1,23,27,1,1,0.2,0.0,-11,3,1
SP1,2019-10-20,Alaves,Celta,2,0,H,0,0,D,12,14,5,2,20,5,4,6,5,1,0,0,0,7,1,2,0.17,0.0,-4,15,2
SP1,2019-10-20,Sociedad,Betis,3,1,H,2,1,H,18,12,6,5,23,12,11,2,4,2,0,0,31,5,1,2,0.17,0.08,6,2,4
SP1,2019-10-20,Espanol,Villarreal,0,1,A,0,1,A,18,11,3,5,11,14,7,3,2,1,0,0,11,37,-1,-1,0.0,0.09,14,0,1
SP1,2019-10-20,Ath Bilbao,Valladolid,1,1,D,1,0,H,19,9,7,3,12,9,3,4,2,3,0,0,2,35,0,0,0.05,0.11,10,4,2
SP1,2019-10-20,Sevilla,Levante,1,0,H,0,0,D,19,12,5,5,10,11,9,1,2,2,0,0,30,21,1,1,0.05,0.0,18,2,1
SP1,2019-10-25,Villarreal,Alaves,4,1,H,1,0,H,19,12,8,3,12,13,5,4,2,2,0,0,37,0,1,3,0.21,0.08,12,3,5
SP1,2019-10-26,Leganes,Mallorca,1,0,H,1,0,H,9,9,3,1,19,13,4,5,4,1,0,0,20,23,1,1,0.11,0.0,-6,1,1
SP1,2019-10-26,Valladolid,Eibar,2,0,H,2,0,H,8,13,4,3,13,13,4,3,1,2,0,0,35,9,1,2,0.25,0.0,-1,3,2
SP1,2019-10-26,Ath Madrid,Ath Bilbao,2,0,H,1,0,H,9,9,2,2,14,9,7,7,2,2,0,0,3,2,1,2,0.22,0.0,2,7,2
SP1,2019-10-27,Celta,Sociedad,0,1,A,0,0,D,9,9,1,4,20,12,3,7,5,2,1,0,7,31,-1,-1,0.0,0.11,-8,4,1
SP1,2019-10-27,Granada,Betis,1,0,H,0,0,D,13,12,3,0,13,8,4,2,3,4,0,0,15,5,1,1,0.08,0.0,4,6,1
SP1,2019-10-27,Levante,Espanol,0,1,A,0,1,A,7,14,3,3,10,26,4,7,2,3,0,0,21,11,-1,-1,0.0,0.07,1,-5,1
SP1,2019-10-27,Sevilla,Getafe,2,0,H,0,0,D,15,9,8,4,13,18,5,0,2,3,0,0,30,12,1,2,0.13,0.0,7,-9,2
SP1,2019-10-27,Osasuna,Valencia,3,1,H,1,1,D,21,2,13,1,8,6,6,1,1,1,0,1,26,34,1,2,0.14,0.5,19,-3,4
SP1,2019-10-29,Alaves,Ath Madrid,1,1,D,0,0,D,11,9,3,3,23,16,4,1,3,3,0,0,0,3,0,0,0.09,0.11,-8,-6,2
SP1,2019-10-29,Barcelona,Valladolid,5,1,H,3,1,H,18,9,9,1,9,14,6,3,0,3,0,0,4,35,1,4,0.28,0.11,15,-2,6
SP1,2019-10-30,Sociedad,Levante,1,2,A,0,2,A,17,13,5,4,15,12,9,5,3,4,0,0,31,21,-1,-1,0.06,0.15,11,6,3
SP1,2019-10-30,Valencia,Sevilla,1,1,D,0,1,A,10,10,3,1,12,17,6,1,6,3,0,0,34,30,0,0,0.1,0.1,4,-6,2
SP1,2019-10-30,Ath Bilbao,Espanol,3,0,H,2,0,H,7,12,5,5,13,20,2,5,0,1,0,0,2,11,1,3,0.43,0.0,-4,-3,3
SP1,2019-10-30,Betis,Celta,2,1,H,1,0,H,11,18,7,5,16,17,5,10,6,1,0,0,5,7,1,1,0.18,0.06,0,11,3
SP1,2019-10-30,Real Madrid,Leganes,5,0,H,3,0,H,22,5,11,3,12,12,8,3,1,5,0,0,27,20,1,5,0.23,0.0,18,-4,5
SP1,2019-10-31,Eibar,Villarreal,2,1,H,0,0,D,25,9,8,2,11,12,8,3,0,3,0,0,9,37,1,1,0.08,0.11,22,0,3
SP1,2019-10-31,Mallorca,Osasuna,2,2,D,1,0,H,11,12,3,4,9,10,5,3,1,5,0,0,23,26,0,0,0.18,0.17,7,5,4
SP1,2019-10-31,Getafe,Granada,3,1,H,2,0,H,8,10,3,2,22,11,2,3,5,5,0,0,12,15,1,2,0.38,0.1,-12,2,4
SP1,2019-02-11,Espanol,Valencia,1,2,A,1,0,H,13,11,4,4,20,14,5,5,0,1,0,0,11,34,-1,-1,0.08,0.18,-2,2,3
SP1,2019-02-11,Levante,Barcelona,3,1,H,0,1,A,9,9,3,6,9,13,2,3,1,6,0,0,21,4,1,2,0.33,0.11,2,-1,4
SP1,2019-02-11,Sevilla,Ath Madrid,1,1,D,1,0,H,11,14,4,5,13,16,6,3,4,3,0,0,30,3,0,0,0.09,0.07,4,1,2
SP1,2019-02-11,Real Madrid,Betis,0,0,D,0,0,D,22,13,7,3,11,17,9,4,2,4,0,0,27,5,0,0,0.0,0.0,20,0,0
SP1,2019-03-11,Valladolid,Mallorca,3,0,H,1,0,H,12,14,6,1,15,20,2,6,5,4,0,0,35,23,1,3,0.25,0.0,-1,0,3
SP1,2019-03-11,Villarreal,Ath Bilbao,0,0,D,0,0,D,11,12,7,2,10,8,8,10,2,0,0,0,37,2,0,0,0.0,0.0,9,14,0
SP1,2019-03-11,Osasuna,Alaves,4,2,H,3,1,H,19,11,6,3,13,17,5,1,4,2,0,0,26,0,1,2,0.21,0.18,11,-5,6
SP1,2019-03-11,Celta,Getafe,0,1,A,0,1,A,6,9,2,5,6,19,4,4,3,3,0,0,7,12,-1,-1,0.0,0.11,4,-6,1
SP1,2019-03-11,Leganes,Eibar,1,2,A,1,1,D,12,7,5,4,16,20,4,2,5,2,0,0,20,9,-1,-1,0.08,0.29,0,-11,3
SP1,2019-03-11,Granada,Sociedad,1,2,A,1,1,D,5,9,3,5,15,19,4,5,0,2,0,0,15,31,-1,-1,0.2,0.22,-6,-5,3
SP1,2019-08-11,Sociedad,Leganes,1,1,D,0,0,D,11,6,5,2,14,23,5,1,2,6,0,1,31,20,0,0,0.09,0.17,2,-16,2
SP1,2019-09-11,Alaves,Valladolid,3,0,H,2,0,H,14,7,5,1,21,16,6,7,3,3,0,0,0,35,1,3,0.21,0.0,-1,-2,3
SP1,2019-09-11,Valencia,Granada,2,0,H,0,0,D,12,13,4,1,11,15,7,4,0,5,0,0,34,15,1,2,0.17,0.0,8,2,2
SP1,2019-09-11,Eibar,Real Madrid,0,4,A,0,3,A,14,10,1,5,9,8,6,6,0,0,0,0,9,27,-1,-4,0.0,0.4,11,8,4
SP1,2019-09-11,Barcelona,Celta,4,1,H,2,1,H,10,6,7,5,18,14,2,2,4,1,0,0,4,7,1,3,0.4,0.17,-6,-6,5
SP1,2019-10-11,Mallorca,Villarreal,3,1,H,2,0,H,5,22,3,6,18,17,2,5,2,3,0,0,23,37,1,2,0.6,0.05,-11,10,4
SP1,2019-10-11,Ath Bilbao,Levante,2,1,H,0,1,A,23,8,10,2,13,13,10,2,3,2,0,0,2,21,1,1,0.09,0.12,20,-3,3
SP1,2019-10-11,Ath Madrid,Espanol,3,1,H,1,1,D,18,10,5,1,12,15,9,2,2,2,0,0,3,11,1,2,0.17,0.1,15,-3,4
